Category,Product Name,Price_PKR,Raw_Specs,Source,Brand,VRAM,RAM,Storage
GPU,MSI GeForce RTX 5090 VENTUS 3X OC 32Gb GDDR7 PCIe 5.0 x16 Graphics Card,950000,,ZahComputers,Msi,32.0,,
GPU,MSI INSPIRE GeForce RTX 5080 INSPIRE 3X OC 16GB GDDR7 PCIe 5.0 x16 Graphics Card,435000,,ZahComputers,Msi,16.0,,
GPU,MSI GeForce RTX 5080 VENTUS 3X OC PLUS OC 16GB GDDR7 PCIe 5.0 x16 Graphics Card,425000,,ZahComputers,Msi,16.0,,
GPU,MSI VENTUS GeForce RTX 5080 3X OC 16GB GDDR7 PCIe 5.0 x16 Graphics Card,425000,,ZahComputers,Msi,16.0,,
GPU,MSI SHADOW GeForce RTX 5070 12GB 3X OC GDDR7 PCIe PCIe 5.0 x16 Graphics Card,220000,,ZahComputers,Msi,12.0,,
GPU,MSI SHADOW GeForce RTX 5070 12GB 2X OC GDDR7  PCIe 5.0 x16 Graphics Card,210000,,ZahComputers,Msi,12.0,,
GPU,MSI GeForce RTX 5060 Ti 16G VANGUARD SOC GDDR7 PCIe 5.0 x16 Graphics Card,200000,,ZahComputers,Msi,16.0,,
GPU,MSI VENTUS GeForce RTX 5060 Ti 16GB 2X OC PLUS GDDR7 PCIe 5.0 x16 Graphics Card,178000,,ZahComputers,Msi,16.0,,
GPU,MSI GeForce GT 1030 AERO ITX 4GB DDR4 OC – Graphics Card,21000,,ZahComputers,Msi,4.0,,
GPU,GIGABYTE GeForce RTX 5070 Ti EAGLE OC ICE SFF 16GB GDDR7 PCI Express 5.0 ATX  Graphics Card,335000,,ZahComputers,Gigabyte,16.0,,
GPU,INNO3D GeForce RTX™ 3060 TWIN X2 12GB GDDR6 192-bit Graphic Card,94000,,ZahComputers,Other,12.0,,
GPU,COLORFUL iGame GeForce RTX 5080 Vulcan W OC 16GB-V 16GB Gaming Graphics Card,470000,,ZahComputers,Colorful,16.0,,
GPU,COLORFUL GeForce RTX 5060 Ti Battle AX Duo 16GB-V 16GB Gaming Graphics Card,165000,,ZahComputers,Colorful,16.0,,
GPU,COLORFUL GeForce RTX 5060 Ti Battle AX Duo 8GB-V 8GB Gaming Graphics Card,145000,,ZahComputers,Colorful,8.0,,
GPU,COLORFUL iGame GeForce RTX 5060 Ultra W Duo OC 8GB-V 8GB Gaming Graphics Card,117000,,ZahComputers,Colorful,8.0,,
GPU,COLORFUL GeForce RTX 5060 Battle AX Duo 8GB-V 8GB Gaming Graphics Card,113000,,ZahComputers,Colorful,8.0,,
GPU,COLORFUL GeForce RTX 5050 Battle AX Duo 8GB-V 8GB Gaming Graphics Card,96999,,ZahComputers,Colorful,8.0,,
GPU,MSI VENTUS  GeForce RTX 5060 Ti 8G 2X OC PLUS GDDR7 PCIe 5.0 x16 Graphics Card,157000,,ZahComputers,Msi,8.0,,
GPU,ASUS PRIME GeForce RTX 5070 OC 12GB 192-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card,245000,,ZahComputers,Asus,12.0,,
GPU,ZOTAC Twin Edge GeForce RTX 5060 Ti PCI Express 5.0 x8 16GB 128-Bit GDDR7 Graphics Card,168000,,ZahComputers,Zotac,16.0,,
GPU,Asus ROG Herculx XH01 Graphics Card Holder White,15000,,ZahComputers,Asus,,,
GPU,MSI GeForce RTX 5070 VENTUS 3X OC 12GB Graphics Card,240000,,ZahComputers,Msi,12.0,,
GPU,MSI GeForce RTX 5090 SUPRIM 32GB SOC GDDR7 PCIe 5.0 x16 Graphics Card,1095000,,ZahComputers,Msi,32.0,,
GPU,MSI GeForce RTX 5090 VANGUARD 32GB SOC GDDR7 PCIe 5.0 x16 Graphics Card,1075000,,ZahComputers,Msi,32.0,,
GPU,MSI GeForce RTX 5090 GAMING TRIO 32GB  OC GDDR7 PCIe 5.0 x16 Graphics Card,1050000,,ZahComputers,Msi,32.0,,
GPU,MSI VENTUS GeForce RTX 5070 Ti 16GB 3X OC GDDR7 PCIe 5.0 x16 Graphics Card,315000,,ZahComputers,Msi,16.0,,
GPU,MSI SHADOW GeForce RTX 5070 Ti 16GB 3X OC GDDR7 PCI Express 5.0 Graphics Card,310000,,ZahComputers,Msi,16.0,,
GPU,MSI VENTUS GeForce RTX 5070 12G 2X OC GDDR7 Graphics Card,210000,,ZahComputers,Msi,12.0,,
GPU,MSI VENTUS GeForce RTX 5060 8GB 2X OC GDDR7 PCIe 5.0 x16 Graphics Card White,124000,,ZahComputers,Msi,8.0,,
GPU,MSI VENTUS GeForce RTX 5060 8GB 2X OC GDDR7 PCIe 5.0 x16  Graphics Card,125000,,ZahComputers,Msi,8.0,,
GPU,MSI SHADOW GeForce RTX 5060 8GB 2X OC GDDR7 PCI Express 5.0 x 16 (use x8) Graphics Card,125000,,ZahComputers,Msi,8.0,,
GPU,ZOTAC GAMING GeForce Twin Edge RTX 5060  8GB 128-bit 28 GDDR7 PCI Express 5.0 x8 DLSS 4 Graphics Card,112000,,ZahComputers,Zotac,8.0,,
GPU,GIGABYTE WINDFORCE GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 ATX Graphics Card,145000,,ZahComputers,Gigabyte,8.0,,
GPU,Palit GeForce RTX 5060 Ti Infinity 3 16GB GDDR7 Graphics Card,185000,,ZahComputers,Palit,16.0,,
GPU,GIGABYTE WINDFORCE GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 ATX Graphics Card,120000,,ZahComputers,Gigabyte,8.0,,
GPU,PNY Quadro Nvidia Ampere Architecture Pro RTXA5000 24GB GDDR6 VRAM Graphics Card,650000,,ZahComputers,Pny,24.0,,
GPU,Asus ROG Astral GeForce RTX™ 5080 16GB GDDR7 OC Edition Graphics Card,649990,,ZahComputers,Asus,16.0,,
GPU,Sapphire Nitro+ Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,285000,,ZahComputers,Sapphire,16.0,,
GPU,Sapphire Pure Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,260000,,ZahComputers,Sapphire,16.0,,
GPU,Sapphire Pulse Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,260000,,ZahComputers,Sapphire,16.0,,
GPU,Sapphire Nitro+ Radeon RX 9070 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,250000,,ZahComputers,Sapphire,16.0,,
GPU,Sapphire Pulse Radeon RX 9070 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,215000,,ZahComputers,Sapphire,16.0,,
GPU,Gigabyte AERO GeForce RTX 5080 OC 16GB GDDR7 PCI Express 5.0 Graphics Card,450000,,ZahComputers,Gigabyte,16.0,,
GPU,ZOTAC SOLID OC GeForce RTX 5070 Ti 16GB 256-Bit GDDR7 PCI Express 5.0 Graphics – White,325000,,ZahComputers,Zotac,16.0,,
GPU,ZOTAC GAMING GeForce Twin Edge OC RTX 5060 Ti 8GB 128-Bit GDDR7 PCI Express 5.0 x8 DLSS 4.0 Graphics Card,146000,,ZahComputers,Zotac,8.0,,
GPU,COLORFUL GeForce RTX 3050 NB DUO V2-V 8GBV2-V GDDR6 Graphics Card,77000,,ZahComputers,Colorful,,,
GPU,COLORFUL GeForce RTX 5070 NB EX 12GB-V GDDR7 Graphics Card,235000,,ZahComputers,Colorful,12.0,,
GPU,COLORFUL iGame GeForce RTX 5070 Ultra W OC 12GB-V GDDR7 Graphics Card,245000,,ZahComputers,Colorful,12.0,,
GPU,COLORFUL iGame GeForce RTX 5070 Vulcan OC 12GB-V GDDR7 Graphics Card,250000,,ZahComputers,Colorful,12.0,,
GPU,COLORFUL iGame GeForce RTX 5080 Vulcan OC 16GB-V GDDR7 Graphics Card,495000,,ZahComputers,Colorful,16.0,,
GPU,ZOTAC Gaming Geforce Solid RTX 5070 12GB 192-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card,212000,,ZahComputers,Zotac,12.0,,
GPU,Sapphire Pulse AMD Radeon RX 7600 XT 16GB Graphics Card,120000,,ZahComputers,Sapphire,16.0,,
GPU,Sapphire NITRO+ Radeon RX 7700 XT 12GB GDDR6 PCI Express 4.0 x16 Graphics Card,170000,,ZahComputers,Sapphire,12.0,,
GPU,"Sapphire Pure AMD Radeon RX 7700 XT 12GB Frostpunk 2 Edition Gaming Graphics Card, AMD RDNA 3",155000,,ZahComputers,Sapphire,12.0,,
GPU,Sapphire PULSE Radeon RX 7800 XT 16GB GDDR6 PCI Express 4.0 x16 ATX Graphics Card,170000,,ZahComputers,Sapphire,16.0,,
GPU,SAPPHIRE PURE Radeon RX 7800 XT 16GB GDDR6 PCI Express 4.0 x16 ATX Video Card,175000,,ZahComputers,Sapphire,16.0,,
GPU,"Sapphire Pulse AMD Radeon RX 7900 XT Gaming Graphics Card with 20GB GDDR6, AMD RDNA 3",260000,,ZahComputers,Sapphire,20.0,,
GPU,Sapphire Nitro+ Radeon RX 7900 XT Vapor-X 20GB GDDR6 PCI Express 4.0 x16 ATX Video Graphics Card,255000,,ZahComputers,Sapphire,20.0,,
GPU,Sapphire Pulse RX 7900 XTX OC 24GB Graphics Card,310000,,ZahComputers,Sapphire,24.0,,
GPU,Sapphire Nitro+ AMD Radeon RX 7900 XTX Vapor-X 24GB Graphics Card,335000,,ZahComputers,Sapphire,24.0,,
GPU,SAPPHIRE PULSE Radeon RX 560 2GB GDDR5 CrossFireX Support Video Card – Refurbished,20000,,ZahComputers,Sapphire,2.0,,
GPU,ASUS ROG GeForce RTX NVLink Graphics Card – 4-Slot Spacing,8000,,ZahComputers,Asus,,,
GPU,Asus AMD VGA PH-RX550-4G-EVO Graphic Card,43999,,ZahComputers,Asus,4.0,,
GPU,ASUS ProArt GeForce RTX 4070 Super 12GB OC Edition Graphics Card,254999,,ZahComputers,Asus,12.0,,
GPU,MSI GeForce RTX 5080 SHADOW 3X OC Triple Fan 16GB GDDR7 PCIe 5.0 Graphics Card,410000,,ZahComputers,Msi,16.0,,
GPU,MSI GeForce RTX 5070 Ti GAMING TRIO OC PLUS Graphics Card,385000,,ZahComputers,Msi,,,
GPU,MSI GeForce RTX 5070 12GB Vanguard SOC Launch Edition Graphics Card,295000,,ZahComputers,Msi,12.0,,
GPU,MSI GeForce RTX 5070 12GB Gaming Trio OC Graphics Card,275000,,ZahComputers,Msi,12.0,,
GPU,EASE E740 GeForce GT740 4GB GDDR5 Graphics Card,21000,,ZahComputers,Other,4.0,,
GPU,EASE E730 GeForce GT730 4GB GDDR5 Graphics Card,19440,,ZahComputers,Other,4.0,,
GPU,Ease RX 580 8GB Graphics Card,37000,,ZahComputers,Other,8.0,,
GPU,EASE E305e GeForce RTX 3050 Graphics Card – 6GB,58499,,ZahComputers,Other,6.0,,
GPU,EASE E305 GeForce RTX 3050 Graphics Card – 8GB,74000,,ZahComputers,Other,8.0,,
GPU,EASE NVIDIA GeForce GTX1660S 6GB GDDR6 Graphics Card,57999,,ZahComputers,Other,6.0,,
GPU,Gigabyte GeForce RTX 5080 WINDFORCE OC SFF 16GB GDDR7 VRAM PCIe 5.0 x16 Interface Graphics Card,520000,,ZahComputers,Gigabyte,16.0,,
GPU,"ASUS Dual NVIDIA GeForce RTX 3050 6GB OC Edition Gaming Graphics Card – PCIe 4.0, 6GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, 2-slot Design, Axial-tech Fan Design, 0dB Technology,",77000,,ZahComputers,Asus,6.0,,
GPU,Zotac Gaming Geforce RTX 5080 Solid 16GB GDDR7 256 Bit Graphics Card,430000,,ZahComputers,Zotac,16.0,,
GPU,ASUS TUF Gaming GeForce RTX™ 5090 OC 32GB GDDR7 Gaming Graphics Card,1100000,,ZahComputers,Asus,32.0,,
GPU,ASUS Dual GeForce RTX 4060 Ti EVO OC 16GB Edition Gaming Graphics Card,195000,,ZahComputers,Asus,16.0,,
GPU,ASUS Radeon RX 7900 XTX TUF Gaming Graphics Card,310000,,ZahComputers,Asus,,,
GPU,ASUS ProArt GeForce RTX 4070 Ti 16GB SUPER OC Edition GDDR6X PCI Express 4.0 Graphics Card,332999,,ZahComputers,Asus,16.0,,
GPU,MSI GeForce GT N730 4GB DDR3 PCI Express 2.0 x16 ATX Video Card,20500,,ZahComputers,Msi,4.0,,
GPU,ASUS Dual GeForce RTX™ 4060 Ti EVO 8GB GDDR6 OC Edition Gaming Graphics Card,165000,,ZahComputers,Asus,8.0,,
GPU,ASUS TUF Gaming GeForce RTX™ 4060 Ti 8GB GDDR6 OC Edition Gaming Graphics Card,149999,,ZahComputers,Asus,8.0,,
GPU,ASUS Dual RTX 4060 OC V2 8GB GDDR6 ATX Graphics Card,123000,,ZahComputers,Asus,8.0,,
GPU,ASUS Dual GeForce RTX 4070 12GB SUPER EVO OC Edition Gaming Graphics Card,230000,,ZahComputers,Asus,12.0,,
GPU,ASUS Dual GeForce RTX 4070 Ti 16GB SUPER OC Edition Gaming Graphics Card,295000,,ZahComputers,Asus,16.0,,
GPU,MSI GeForce GT 1030 4GB D4 LP OC Graphics Cards,21000,,ZahComputers,Msi,4.0,,
GPU,MSI Ventus GeForce RTX 3050 8GB 2X XS OC GDDR6 PCI Express 4.0 x8 ATX Graphics Cards,82000,,ZahComputers,Msi,8.0,,
GPU,MSI Ventus GeForce RTX 4060 Ti 16GB 2X OC GDDR6 PCI Express 4.0 x8 ATX Graphics Cards,155000,,ZahComputers,Msi,16.0,,
GPU,MSI Ventus GeForce RTX 4070 SUPER 12GB 2X OC GDDR6X PCI Express 4.0 ATX Graphics Cards,192000,,ZahComputers,Msi,12.0,,
GPU,MSI GeForce RTX 3060 Ventus 2X 12G OC 12GB GDDR6 PCI Express 4.0 Graphics Card,105000,,ZahComputers,Msi,12.0,,
GPU,ASUS Dual GeForce RTX™ 4060 Ti 8GB GDDR6 PCI Express 4.0 Graphics Card,137990,,ZahComputers,Asus,8.0,,
GPU,ASUS Dual GeForce RTX 3050 V2 8GB GDDR6 with Dual Fan Graphics Card,88000,,ZahComputers,Asus,8.0,,
GPU,Asus ROG Herculx XH01 Graphics Card Holder,15000,,ZahComputers,Asus,,,
GPU,ZOTAC GAMING GeForce RTX 4060 Ti 8GB Twin Edge DLSS 3 8GB GDDR6 128-bit 18 Gbps PCIE 4.0 Compact Gaming Graphics Card,131000,,ZahComputers,Zotac,8.0,,
GPU,"SAPPHIRE PULSE AMD Radeon RX 6800 XT with 16GB GDDR6, AMD RDNA 2 Gaming Graphics Card – Refurbished",110000,,ZahComputers,Sapphire,16.0,,
GPU,SAPPHIRE PULSE Radeon RX 6400 4GB GDDR6 PCI Express 4.0 Low Profile Video Card,45000,,ZahComputers,Sapphire,4.0,,
GPU,MSI GeForce RTX 2060 SUPER™ VENTUS GP OC 8GB DDR6 256-Bit Graphic Card Used,66000,,ZahComputers,Msi,8.0,,
GPU,ASRock Intel Arc B580 Steel Legend 12GB OC 2800 MHz 19 Gbps 192 Bits GDDR6 7680 x 4320 650W Triple Fan Graphics Card,104000,,ZahComputers,Other,12.0,,
GPU,MSI Gaming GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 Video Card (Open Box),685000,,ZahComputers,Msi,24.0,,
GPU,ASUS ROG Strix GeForce RTX 5070 Ti OC Edition 16GB 256-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card,355000,,ZahComputers,Asus,16.0,,
GPU,Sapphire Pure Radeon RX 9060 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,155000,,ZahComputers,Sapphire,16.0,,
GPU,Asus ROG Astral GeForce RTX™ 5080 16GB GDDR7 OC Edition Graphics Card White,649990,,ZahComputers,Asus,16.0,,
GPU,ZOTAC GAMING GeForce RTX 5070 Ti AMP Extreme INFINITY 16GB 256-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card,329990,,ZahComputers,Zotac,16.0,,
GPU,ASUS TUF Gaming GeForce RTX 5070 Ti OC Edition 16GB GDDR7 TUF-RTX5070TI-O16G-GAMING PCI-Express 5.0 DLSS 4.0 Graphics Card,360000,,ZahComputers,Asus,16.0,,
GPU,ZOTAC SOLID OC GeForce RTX 5090 32GB 512-Bit GDDR7 PCI Express 5.0 x16 DLSS 4.0 Video Card,980000,,ZahComputers,Zotac,32.0,,
GPU,ASUS PRIME GeForce RTX 5070 Ti 16GB GDDR7 OC Edition PCI Express 5.0 DLSS 4.0 Graphics Card,320000,,ZahComputers,Asus,16.0,,
GPU,MSI GeForce RTX 5060 Ti 16GB GAMING TRIO OC GDDR7 PCIe 5.0 x16 Graphics Card,185000,,ZahComputers,Msi,16.0,,
GPU,COLORFUL GeForce RTX 3060 NB DUO 12G V2 L-V Graphics Card,96999,,ZahComputers,Colorful,12.0,,
GPU,Zotac Gaming GeForce RTX 5070 Twin Edge DLSS 4 12GB GDDR7 192-bit 28 Gbps PCIe 5.0 Gaming Graphics Card,215000,,ZahComputers,Zotac,12.0,,
GPU,Nvidia Geforce RTX 2060 Super Founders Edition Graphics Card,65000,,ZahComputers,Other,,,
GPU,ZOTAC AMP GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x8 ATX Graphics,172000,,ZahComputers,Zotac,16.0,,
GPU,MSI GeForce RTX 5070 GAMING TRIO OC WHITE Graphics Card,259990,,ZahComputers,Msi,,,
GPU,ASRock Steel Legend Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 Graphics Card,258000,,ZahComputers,Other,16.0,,
GPU,MAXSUN  RX 580 8GB 2048SP Overseas Edition M.2 Gaming Graphics Card,32000,,ZahComputers,Other,8.0,,
GPU,MSI VENTUS GeForce RTX 5060 Ti 16G 3X OC PLUS GDDR7 PCIe 5.0 x16 Graphics Card,182000,,ZahComputers,Msi,16.0,,
GPU,ASUS TUF Gaming GeForce RTX 5070 Ti White OC Edition 16GB GDDR7 PCI-Express 5.0 DLSS 4.0 Graphics Card,380000,,ZahComputers,Asus,16.0,,
GPU,Gigabyte WindForce GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 ATX Graphics Card,310000,,ZahComputers,Gigabyte,16.0,,
GPU,Gigabyte NVIDIA GeForce RTX 3060 Windforce OC 12GB GDDR6 Graphics Card,100000,,ZahComputers,Gigabyte,12.0,,
GPU,INNO3D GEFORCE GTX 1660 SUPER TWIN X2 6GB DDR6 Graphic Card (Used),48000,,ZahComputers,Other,6.0,,
GPU,ASUS TUF Gaming GeForce RTX 4090 OC Edition 24GB GDDR6X Gaming Graphics Card (Used),700000,,ZahComputers,Asus,24.0,,
GPU,INNO3D GeForce RTX™ 4060 TWIN X2 V2 GDDR6 128-bit Graphic Card,108000,,ZahComputers,Other,,,
GPU,"XFX Swift AMD Radeon RX 9070XT 16GB GDDR6, 256bit, HDMI/3x DP, AMD RDNA 4 Gaming Edition Graphics Card – Black",275000,,ZahComputers,Other,16.0,,
GPU,"XFX Swift AMD Radeon RX 9070XT 16GB GDDR6, 256bit, HDMI/3x DP, AMD RDNA 4 Gaming Edition Graphics Card – White",285000,,ZahComputers,Other,16.0,,
GPU,"XFX Quicksilver AMD Radeon RX 9070XT 16GB GDDR6 256bit, HDMI/3x DP, AMD RDNA 4 Gaming Edition Graphics Card  – White",269000,,ZahComputers,Other,16.0,,
GPU,"XFX Quicksilver AMD Radeon RX 9070XT 16GB GDDR6 256bit, HDMI/3x DP, AMD RDNA 4 Gaming Edition Graphics Card  – Black",285000,,ZahComputers,Other,16.0,,
GPU,Sapphire Nitro+ AMD Radeon RX 6800 XT OC 16GB Gaming Graphics Card – Factory Refurbished,125000,,ZahComputers,Sapphire,16.0,,
GPU,COLORFUL iGame GeForce RTX 3050 Ultra W DUO OC 8GBV2-V GDDR6 Graphics Card,80000,,ZahComputers,Colorful,,,
GPU,ZOTAC GAMING GeForce RTX 4070Ti AMP Extreme AIRO DLSS 3 12GB GDDR6X 192-bit 21 Gbps PCIE 4.0 Gaming Graphics Card (Open Box),195000,,ZahComputers,Zotac,12.0,,
GPU,Sapphire Pulse AMD Radeon RX 6650 XT 8GB Graphics Card,90000,,ZahComputers,Sapphire,8.0,,
GPU,Sapphire PULSE Radeon RX 7600 8GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card,92500,,ZahComputers,Sapphire,8.0,,
GPU,Sapphire NITRO+ Radeon RX 7800 XT 16GB GDDR6 PCI Express 4.0 x16 ATX Graphics Card,200000,,ZahComputers,Sapphire,16.0,,
GPU,Gigabyte GeForce RTX 5070 AERO OC 12GB GDDR7 PCI Express 5.0 ATX Graphics Card,275000,,ZahComputers,Gigabyte,12.0,,
GPU,Gigabyte GeForce RTX 5070 WINDFORCE OC SFF 12GB GDDR7 PCI Express 5.0 ATX Graphics Card,239990,,ZahComputers,Gigabyte,12.0,,
GPU,SAPPHIRE PULSE Radeon RX 550 4GB GDDR5 Video Card – Refurbished,19000,,ZahComputers,Sapphire,4.0,,
GPU,SAPPHIRE PULSE Radeon RX550 2GB GDDR5 Video Graphics Card – Refurbished,16000,,ZahComputers,Sapphire,2.0,,
GPU,GIGABYTE AORUS GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 ATX Graphics Card,1399990,,ZahComputers,Gigabyte,32.0,,
GPU,MSI GeForce RTX 5070 Ti 16GB Vanguard SOC Launch Edition Graphics Card,405000,,ZahComputers,Msi,16.0,,
GPU,EASE E360 GeForce RTX 3060 Graphics Card – 12GB,88999,,ZahComputers,Other,12.0,,
GPU,Gigabyte GeForce RTX 5070 Ti AERO OC 16GB GDDR7 VRAM PCIe 5.0 x16 Interface Graphics Card,375000,,ZahComputers,Gigabyte,16.0,,
GPU,Gigabyte GeForce RTX 5070 Ti GAMING OC 16GB GDDR7 VRAM PCIe 5.0 x16 Interface Graphics Card,349990,,ZahComputers,Gigabyte,16.0,,
GPU,MSI SUPRIM SOC GeForce RTX 5080 16GB GDDR7 Boostable 2760 MHz (OC) Graphics Card,579990,,ZahComputers,Msi,16.0,,
GPU,"ZOTAC GAMING GeForce RTX 4080 SUPER Trinity Black Edition DLSS 3 16GB GDDR6X 256-bit 23 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA RGB Lighting,",332000,,ZahComputers,Zotac,16.0,,
GPU,MAXSUN Intel Arc B580 iCraft 12G Graphics Card,99000,,ZahComputers,Other,12.0,,
GPU,MAXSUN Intel Arc B580 Milestone 12G ATX Graphics Card,89000,,ZahComputers,Other,12.0,,
GPU,MSI Ventus GeForce RTX 3050 6GB 2X E OC GDDR6 PCI Express 4.0 x8 ATX Graphics Cards,72000,,ZahComputers,Msi,6.0,,
Laptop,"₨382,500.00-₨765,000.00",382500,,ZahComputers,Other,,,
Laptop,"₨765,000.00-₨1,147,500.00",765000,,ZahComputers,Other,,,
Laptop,"₨1,147,500.00-₨1,530,000.00",1147500,,ZahComputers,Other,,,
Laptop,HP 15-FD0532NIA Laptop 13th Gen Core i3-1315U 4GB DDR4 256GB SSD Intel UHD Graphics 15.6″ FHD DOS Silver,103000,,ZahComputers,Hp,,4.0,256.0
Laptop,HP 250 G10 Laptop 13th Gen Core i3-1315U 8GB DDR4 512GB SSD Intel UHD Graphics 15.6″ FHD DOS Turbo Silver,117000,,ZahComputers,Hp,,8.0,512.0
Laptop,Dell Inspiron 14 5440 Laptop 13th Gen Core i5-1334U 8GB DDR5 512GB SSD Intel UHD Graphics 14″ FHD+ Windows 11 Home Carbon Black,143000,,ZahComputers,Dell,,8.0,512.0
Laptop,"HP 15-FD0150WM Intel Core i5-1334U 8GB DDR4 512GB SSD Intel Iris Xe Graphics 15.6″ FHD IPS Touchscreen, Windows 11 Natural Silver",138000,,ZahComputers,Hp,,8.0,512.0
Laptop,Lenovo LOQ 15 Gaming Laptop 13th Gen Core i5-13450HX 16GB DDR5 512GB SSD NVIDIA RTX 5050 8GB Graphics 15.6″ FHD IPS 144Hz DOS Luna Gray,250000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,HP Victus 15-FA2082WM Gaming Laptop 13th Gen Core i5-13420H 16GB DDR4 512GB SSD NVIDIA RTX 4050 6GB Graphics 15.6″ FHD IPS 144Hz Windows 11 Home Mica Silver,220000,,ZahComputers,Hp,,16.0,512.0
Laptop,HP 250 G10 Laptop 13th Gen Core i7-1355U 16GB DDR4 512GB SSD Intel Iris Xe Graphics 15.6″ FHD DOS,178000,,ZahComputers,Hp,,16.0,512.0
Laptop,Lenovo V15 G4 Laptop 13th Gen Core i7-13620H 16GB DDR4 512GB SSD Intel UHD Graphics 15.6″ FHD IPS DOS Iron Grey,177000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"HP Omnibook X Flip 16-BE0003DX AMD Ryzen 5 220 8GB DDR5 512GB SSD, AMD Radeon 740M Graphics 16″ WUXGA IPS 2K Touch Screen Windows 11 Meteor Silver",165000,,ZahComputers,Hp,,8.0,512.0
Laptop,HP Omnibook X Flip X360 16-AS0043DX Laptop Intel Core Ultra 9-288V 32GB DDR5 2TB SSD Intel Arc 140V Graphics 16″ 3K OLED Touch Screen Windows 11 Home Eclipse Grey,370000,,ZahComputers,Hp,,32.0,
Laptop,"HP OmniBook Ultra Flip 4-FH0013DX Laptop Intel Core Ultra 7 Series 2 256V 16GB DDR5 1TB SSD Intel Arc Graphics, 14.1″ UWVA 3K OLED Touch Windows 11 Home Eclipse gray",390000,,ZahComputers,Hp,,16.0,
Laptop,HP OmniBook Ultra Flip 14-FH0033DX Laptop Intel Core Ultra 9 Series 2 288V 32GB DDR5 2TB SSD Intel Arc Graphics 14.1″ UWVA 3K OLED Touch Screen Windows 11 Home Eclipse Gray,500000,,ZahComputers,Hp,,32.0,
Laptop,HP Victus Gaming Laptop 15-FA2787NR Intel Core i7-13620H 13th Generation 16GB Ram DDR4 512GB SSD NVme NVIDIA GeForce RTX™ 5060 8GB GDDR7 Graphics 15.6″ FHD (1920×1080) IPS 144Hz Backlit KB Windows 11 Mica Silver,335000,,ZahComputers,Hp,,16.0,512.0
Laptop,Lenovo ThinkBook 16 AMD Ryzen 5 7533HS 16GB DDR5 512GB SSD M.2 NVMe 16″ WUXGA 2GB AMD Radeon 660M GC FPR | Backlit Keyboard,175000,,ZahComputers,Lenovo,,16.0,512.0
Laptop,"Lenovo Legion Pro 5 16IAX10 Intel Core Ultra 9 275HX 32GB (2x 16GB) SO-DIMM DDR5-5600 1TB SSD M.2 2280 PCIe 4.0×4 NVMe 16″ WQXGA (2560×1600) OLED 500nits Glossy, 100% DCI-P3, 165Hz NVIDIA® GeForce RTX™ 5070 8GB GDDR7 DOS Eclipse Black",680000,,ZahComputers,Lenovo,,32.0,
Laptop,Acer Nitro V 15 ANV15-52-54T0 Gaming Laptop 13th Gen Core i5-13420H 16GB DDR4 512GB SSD NVIDIA RTX 5050 8GB Graphics 15.6″ FHD IPS 165Hz Windows 11 Home Black,275000,,ZahComputers,Acer,,16.0,512.0
Laptop,Acer Nitro V 15 ANV15-52-769M Gaming Laptop 13th Gen Core i7-13620H 16GB DDR4 512GB SSD NVIDIA RTX 5050 8GB Graphics 15.6″ FHD IPS 165Hz Windows 11 Home Black,320000,,ZahComputers,Acer,,16.0,512.0
Laptop,Acer Nitro V 16S AI ANV16S-41-R89V Gaming Laptop AMD Ryzen 7 260 16GB DDR5 512GB SSD NVIDIA RTX 5060 8GB Graphics 4-Zone RGB Keyboard 16″ WUXGA IPS 180Hz Windows 11 Home Black,345000,,ZahComputers,Acer,,16.0,512.0
Laptop,Acer Predator Helios Neo 16S PHN16S-71-76TK Gaming Laptop Intel Core Ultra 7-255HX 16GB DDR5 512GB SSD NVIDIA RTX 5060 8GB Graphics 16″ WQXGA OLED 240Hz Windows 11 Home Black,440000,,ZahComputers,Acer,,16.0,512.0
