Category,Product Name,Price_PKR,Raw_Specs,Source,Brand,VRAM,RAM,Storage,Category_Enc,Brand_Enc,Fair_Price,Scalp_Score
Laptop,"Lenovo ThinkPad E14 G6 Intel Laptop Ultra 5 125H, 8GB DDR5-5600, 512GB SSD, 14 Inch WUXGA Display, Intel Arc Graphics, Black",214990,,Czone,Lenovo,0,8,512,1,8,210850.9834838765,1.963005553844142
Laptop,"MSI Thin 15 Gaming Laptop, 15.6"" FHD 144Hz, Intel Core i5-13420H, RTX 4050 6GB GDDR6, 16GB DDR4, 512GB SSD, Backlit Keyboard, Windows 11 Home, Cosmos Gray B13VE3023US",217000,,Czone,Msi,0,6,512,1,10,203182.94357977808,6.800303301441627
Laptop,"HP Victus 15 FA2082WM Gaming Laptop Intel Core i5-13420H, 16GB DDR4, 512GB SSD, RTX 4050 6GB, 15.6 Inch FHD 144Hz IPS, Backlit Keyboard, Windows 11, Mica Silver",218900,,Czone,Hp,0,16,512,1,7,240244.0039861236,-8.88430247247978
Laptop,HP Victus Gaming Laptop 15-FB3093DX | AMD Ryzen 7 7445H 16GB DDR5 512GB SSD NVIDIA GeForce RTX 4050 6GB GDDR6 Windows 11 Home,219900,,Czone,Hp,0,16,512,1,7,240244.0039861236,-8.468058993596635
Laptop,"Dell Inspiron 14 7440 2-in-1 Touchscreen Laptop | Intel Core 7 Processor 150U 16GB DDR5 512GB SSD Fingerprint Reader Backlit KB Windows 11 14"" FHD+ Touchscreen | Ice Blue",226900,,Czone,Dell,0,16,512,1,5,271293.7867299367,-16.36373146065787
Laptop,"Lenovo ThinkBook 14 G7 Intel Core Ultra 7 155H, 16GB DDR5, 512GB SSD, 14"" WUXGA IPS, Intel Arc Graphics, Backlit Keyboard, Fingerprint Reader, Arctic Grey (Official Warranty)",228990,,Czone,Lenovo,0,16,512,1,8,292915.9158646717,-21.82398169657866
GPU,"₨350,000.00-₨700,000.00",350000,,ZahComputers,Other,0,0,0,0,12,476811.44833333336,-26.595722224496786
GPU,"₨700,000.00-₨1,050,000.00",700000,,ZahComputers,Other,0,0,0,0,12,476811.44833333336,46.80855555100643
GPU,INNO3D GeForce RTX 5060 Twin X2 8GB GDDR7 Gaming Graphics Card,106000,,ZahComputers,Other,8,0,0,0,12,76107.12598124097,39.27736546788941
GPU,PNY NVIDIA GeForce RTX 5070 Ti OC 16GB GDDR7 Graphics Card,275000,,ZahComputers,Pny,16,0,0,0,14,253319.48989898988,8.558563776381808
GPU,GIGABYTE Radeon RX 9060 XT GAMING OC 16G PCIe 5.0 GDDR6 Graphics Card,149000,,ZahComputers,Gigabyte,16,0,0,0,6,352047.8768584193,-57.67621116490291
GPU,"XFX Quicksilver AMD Radeon RX 9070 OC Gaming Edition Graphics Card with 16GB GDDR6 HDMI 3xDP, AMD RDNA 4",240000,,ZahComputers,Other,16,0,0,0,12,259996.07661782653,-7.690914754540381
GPU,ZOTAC Twin Edge OC GeForce RTX 5050 8GB GDDR6 PCI Express 5.0 x8 ATX Graphics Card,93000,,ZahComputers,Zotac,8,0,0,0,16,116993.41666666666,-20.508347691928527
GPU,"ZOTAC GAMING GeForce RTX 5080 SOLID OC Graphics Card, 16GB GDDR7 256-Bit Memory, 2640MHz Engine Clock, 30 Gbps Memory Clock, 10752 CUDA Cores, PCI Express 5.0 x16, White",430000,,ZahComputers,Zotac,16,0,0,0,16,326092.0575047506,31.86460390674668
GPU,Sapphire Pulse AMD Radeon RX 9060 XT Gaming OC 16GB GDDR6 Graphics Card,140000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,-24.574853901719635
GPU,GIGABYTE AORUS GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 ATX Graphics Card,1180000,,ZahComputers,Gigabyte,32,0,0,0,6,1083417.088744589,8.914656438299925
GPU,GIGABYTE Gaming GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 ATX Graphics Card,985000,,ZahComputers,Gigabyte,32,0,0,0,6,1083417.088744589,-9.083952040910656
GPU,ASUS Dual Radeon RX 9060 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,170000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,-46.41279899993177
GPU,Sapphire Pure Radeon RX 9070 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,220000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,18.525229583012003
GPU,Sapphire Nitro+ AMD Radeon RX 9060 XT OC 16GB Gaming Graphics Card,155000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,-16.493588248332454
GPU,ASUS TUF Gaming Radeon RX 9070 XT OC Edition 16GB GDDR6 Gaming Graphics Card,305000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,-3.8582570292893656
GPU,ASUS Prime Radeon RX 9070 16GB GDDR6 OC Edition Graphics Card,245000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,-22.771386794019328
GPU,ASUS TUF Gaming Radeon RX 9060 XT 16GB GDDR6 OC Edition Graphics Card,190000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,-40.10842241168845
GPU,Asus Tuf Gaming GeForce RTX 5080 16GB GDDR7 OC Edition Gaming Graphics Card,475000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,49.72894397077886
GPU,Asus Prime RTX 5080 OC Edition 16GB GDDR7 Graphics Card,450000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,41.84847323547471
GPU,ASUS Dual GeForce RTX 5070 12GB GDDR7 OC Edition Gaming Graphics Card,240000,,ZahComputers,Asus,12,0,0,0,3,238747.94252777766,0.5244264972363754
GPU,ASUS Dual GeForce RTX 5060 Ti 16GB GDDR7 OC Edition Gaming Graphics Card,195000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,-38.53232826462763
GPU,ASUS Dual GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card,165000,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,21.205240297561996
GPU,Asus Dual GeForce RTX 5060 8GB White GDDR7 OC Edition Graphics Card,128000,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,-5.9741166176488765
GPU,Asus Dual GeForce RTX 5060 8GB GDDR7 OC Edition Graphics Card,125000,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,-8.177848259422731
GPU,ASUS Dual GeForce RTX 5050 8GB GDDR6 PCI Express 5.0 x8 ATX Graphics Card,105000,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,-22.869392537915097
GPU,MSI GeForce RTX 2070 VENTUS GP GDDR6 PCI Express 3.0 x16 Graphics Card Used,70000,,ZahComputers,Msi,0,0,0,0,10,143075.09333333335,-51.07464313378747
GPU,MSI Gaming GeForce RTX 5080 16G GAMING TRIO OC GDDR7 PCI Express 5.0 Graphics Card,470000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,38.4396189326759
GPU,MSI Ventus GeForce RTX 4060 Ti 8GB 2X OC GDDR6 PCI Express 4.0 x8 ATX Graphics Cards,126000,,ZahComputers,Msi,8,0,0,0,10,119785.91847041847,5.1876561192926145
GPU,ASUS TUF Gaming GeForce RTX 5070 12GB Video RAM GDDR7 VRAM Type 6144 Cuda Cores 28GBps Memory Speed Graphic Card,235000,,ZahComputers,Asus,12,0,0,0,3,238747.94252777766,-1.5698323881227156
GPU,ZOTAC  GAMING GeForce Twin Edge OC White Edition GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card,170000,,ZahComputers,Zotac,16,0,0,0,16,326092.0575047506,-47.867482176402476
GPU,MSI GeForce RTX 5050 VENTUS 2X OC GDDR6  PCIe 5.0 x16 Interface Graphics Card,105000,,ZahComputers,Msi,0,0,0,0,10,143075.09333333335,-26.611964700681202
GPU,"EVGA GeForce RTX 2060 SC Ultra GAMING, 06G-P4-2067-KR, 6GB GDDR6, Dual HDB Fan (Used)",57000,,ZahComputers,Other,6,0,0,0,12,55875.314579365084,2.0128484807676874
GPU,XFX Swift AMD Radeon RX 9070 OC Triple Fan Gaming Edition 16GB GDDR6 256-Bit Memory Graphics Card,230000,,ZahComputers,Other,16,0,0,0,12,259996.07661782653,-11.537126639767864
GPU,ASUS PRIME Radeon RX 9070 XT 16GB 256-Bit GDDR6 PCI Express 5.0 RDNA 4 Graphics Card,280000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,-11.738727764593516
GPU,ASUS PRIME GeForce RTX 5060 Ti 16GB 128-Bit GDDR7 PCI Express 5.0 x8 DLSS 4.0 Graphics Card,190000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,-40.10842241168845
GPU,ASUS PRIME GeForce RTX 5060 Ti 8GB 128-Bit GDDR7 PCI Express 5.0 x8 DLSS 4.0 Graphics Card,165000,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,21.205240297561996
GPU,GIGABYTE GeForce RTX 4060 Ti GAMING OC 8G GDDR6  PCIe 4.0 Interface Graphics Card,130000,,ZahComputers,Gigabyte,8,0,0,0,6,119805.4987781663,8.509209782357322
GPU,MSI SHADOW GeForce RTX 5060 Ti 8GB 2X OC PLUS GDDR7 PCI Express 5.0 Graphics Card,155000,,ZahComputers,Msi,8,0,0,0,10,119785.91847041847,29.397513480082182
GPU,MSI GeForce RTX 5090 SUPRIM LIQUID SOC 32Gb GDDR7 PCIe 5.0 x16 Graphics Card,1150000,,ZahComputers,Msi,32,0,0,0,10,1048739.0817815224,9.655492007264845
GPU,MSI GeForce RTX 5090 VENTUS 3X OC 32Gb GDDR7 PCIe 5.0 x16 Graphics Card,950000,,ZahComputers,Msi,32,0,0,0,10,1048739.0817815224,-9.415028341824693
GPU,MSI INSPIRE GeForce RTX 5080 INSPIRE 3X OC 16GB GDDR7 PCIe 5.0 x16 Graphics Card,435000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,28.130285607902156
GPU,MSI GeForce RTX 5080 VENTUS 3X OC PLUS OC 16GB GDDR7 PCIe 5.0 x16 Graphics Card,425000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,25.184761800823946
GPU,MSI VENTUS GeForce RTX 5080 3X OC 16GB GDDR7 PCIe 5.0 x16 Graphics Card,425000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,25.184761800823946
GPU,MSI SHADOW GeForce RTX 5070 12GB 3X OC GDDR7 PCIe PCIe 5.0 x16 Graphics Card,220000,,ZahComputers,Msi,12,0,0,0,10,202924.11513486507,8.414911581004628
GPU,MSI SHADOW GeForce RTX 5070 12GB 2X OC GDDR7  PCIe 5.0 x16 Graphics Card,210000,,ZahComputers,Msi,12,0,0,0,10,202924.11513486507,3.4869610545953265
GPU,MSI GeForce RTX 5060 Ti 16G VANGUARD SOC GDDR7 PCIe 5.0 x16 Graphics Card,200000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,-41.08952385843579
GPU,MSI VENTUS GeForce RTX 5060 Ti 16GB 2X OC PLUS GDDR7 PCIe 5.0 x16 Graphics Card,178000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,-47.56967623400785
GPU,MSI GeForce GT 1030 AERO ITX 4GB DDR4 OC – Graphics Card,21000,,ZahComputers,Msi,4,0,0,0,10,25370.79,-17.227646439074228
GPU,GIGABYTE GeForce RTX 5070 Ti EAGLE OC ICE SFF 16GB GDDR7 PCI Express 5.0 ATX  Graphics Card,335000,,ZahComputers,Gigabyte,16,0,0,0,6,352047.8768584193,-4.842488189546816
GPU,INNO3D GeForce RTX™ 3060 TWIN X2 12GB GDDR6 192-bit Graphic Card,94000,,ZahComputers,Other,12,0,0,0,12,105749.48051948052,-11.11067445604719
GPU,COLORFUL iGame GeForce RTX 5080 Vulcan W OC 16GB-V 16GB Gaming Graphics Card,470000,,ZahComputers,Colorful,16,0,0,0,4,469307.60019532306,0.14753645676924226
GPU,COLORFUL GeForce RTX 5060 Ti Battle AX Duo 16GB-V 16GB Gaming Graphics Card,165000,,ZahComputers,Colorful,16,0,0,0,4,469307.60019532306,-64.84182230772994
GPU,COLORFUL GeForce RTX 5060 Ti Battle AX Duo 8GB-V 8GB Gaming Graphics Card,145000,,ZahComputers,Colorful,8,0,0,0,4,121978.4310279721,18.873475234936084
GPU,COLORFUL iGame GeForce RTX 5060 Ultra W Duo OC 8GB-V 8GB Gaming Graphics Card,117000,,ZahComputers,Colorful,8,0,0,0,4,121978.4310279721,-4.081402741465368
GPU,COLORFUL GeForce RTX 5060 Battle AX Duo 8GB-V 8GB Gaming Graphics Card,113000,,ZahComputers,Colorful,8,0,0,0,4,121978.4310279721,-7.3606710238084325
GPU,COLORFUL GeForce RTX 5050 Battle AX Duo 8GB-V 8GB Gaming Graphics Card,96999,,ZahComputers,Colorful,8,0,0,0,4,121978.4310279721,-20.478563970251276
GPU,MSI VENTUS  GeForce RTX 5060 Ti 8G 2X OC PLUS GDDR7 PCIe 5.0 x16 Graphics Card,157000,,ZahComputers,Msi,8,0,0,0,10,119785.91847041847,31.067158815309053
GPU,ASUS PRIME GeForce RTX 5070 OC 12GB 192-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card,245000,,ZahComputers,Asus,12,0,0,0,3,238747.94252777766,2.6186853825954666
GPU,ZOTAC Twin Edge GeForce RTX 5060 Ti PCI Express 5.0 x8 16GB 128-Bit GDDR7 Graphics Card,168000,,ZahComputers,Zotac,16,0,0,0,16,326092.0575047506,-48.48080591550362
GPU,Asus ROG Herculx XH01 Graphics Card Holder White,15000,,ZahComputers,Asus,0,0,0,0,3,78623.45995670995,-80.92172487924215
GPU,MSI GeForce RTX 5070 VENTUS 3X OC 12GB Graphics Card,240000,,ZahComputers,Msi,12,0,0,0,10,202924.11513486507,18.27081263382323
GPU,MSI GeForce RTX 5090 SUPRIM 32GB SOC GDDR7 PCIe 5.0 x16 Graphics Card,1095000,,ZahComputers,Msi,32,0,0,0,10,1048739.0817815224,4.411098911265223
GPU,MSI GeForce RTX 5090 VANGUARD 32GB SOC GDDR7 PCIe 5.0 x16 Graphics Card,1075000,,ZahComputers,Msi,32,0,0,0,10,1048739.0817815224,2.504046876356269
GPU,MSI GeForce RTX 5090 GAMING TRIO 32GB  OC GDDR7 PCIe 5.0 x16 Graphics Card,1050000,,ZahComputers,Msi,32,0,0,0,10,1048739.0817815224,0.12023183272007677
GPU,MSI VENTUS GeForce RTX 5070 Ti 16GB 3X OC GDDR7 PCIe 5.0 x16 Graphics Card,315000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,-7.2160000770363695
GPU,MSI SHADOW GeForce RTX 5070 Ti 16GB 3X OC GDDR7 PCI Express 5.0 Graphics Card,310000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,-8.688761980575475
GPU,MSI VENTUS GeForce RTX 5070 12G 2X OC GDDR7 Graphics Card,210000,,ZahComputers,Msi,12,0,0,0,10,202924.11513486507,3.4869610545953265
GPU,MSI VENTUS GeForce RTX 5060 8GB 2X OC GDDR7 PCIe 5.0 x16 Graphics Card White,124000,,ZahComputers,Msi,8,0,0,0,10,119785.91847041847,3.5180107840657477
GPU,MSI VENTUS GeForce RTX 5060 8GB 2X OC GDDR7 PCIe 5.0 x16  Graphics Card,125000,,ZahComputers,Msi,8,0,0,0,10,119785.91847041847,4.352833451679182
GPU,MSI SHADOW GeForce RTX 5060 8GB 2X OC GDDR7 PCI Express 5.0 x 16 (use x8) Graphics Card,125000,,ZahComputers,Msi,8,0,0,0,10,119785.91847041847,4.352833451679182
GPU,ZOTAC GAMING GeForce Twin Edge RTX 5060  8GB 128-bit 28 GDDR7 PCI Express 5.0 x8 DLSS 4 Graphics Card,112000,,ZahComputers,Zotac,8,0,0,0,16,116993.41666666666,-4.268117650494571
GPU,GIGABYTE WINDFORCE GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 ATX Graphics Card,145000,,ZahComputers,Gigabyte,8,0,0,0,6,119805.4987781663,21.029503218783166
GPU,Palit GeForce RTX 5060 Ti Infinity 3 16GB GDDR7 Graphics Card,185000,,ZahComputers,Palit,16,0,0,0,13,209269.2619047619,-11.597146032754106
GPU,GIGABYTE WINDFORCE GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 ATX Graphics Card,120000,,ZahComputers,Gigabyte,8,0,0,0,6,119805.4987781663,0.1623474914067579
GPU,PNY Quadro Nvidia Ampere Architecture Pro RTXA5000 24GB GDDR6 VRAM Graphics Card,650000,,ZahComputers,Pny,24,0,0,0,14,573593.0833333334,13.320752792666454
GPU,Asus ROG Astral GeForce RTX™ 5080 16GB GDDR7 OC Edition Graphics Card,649990,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,104.88908692961378
GPU,Sapphire Nitro+ Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,285000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,53.544047414356456
GPU,Sapphire Pure Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,260000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,40.07527132537782
GPU,Sapphire Pulse Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,260000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,40.07527132537782
GPU,Sapphire Nitro+ Radeon RX 9070 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,250000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,34.68776088978637
GPU,Sapphire Pulse Radeon RX 9070 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card,215000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,15.831474365216275
GPU,Gigabyte AERO GeForce RTX 5080 OC 16GB GDDR7 PCI Express 5.0 Graphics Card,450000,,ZahComputers,Gigabyte,16,0,0,0,6,352047.8768584193,27.823523327474426
GPU,ZOTAC SOLID OC GeForce RTX 5070 Ti 16GB 256-Bit GDDR7 PCI Express 5.0 Graphics – White,325000,,ZahComputers,Zotac,16,0,0,0,16,326092.0575047506,-0.33489239606355764
GPU,ZOTAC GAMING GeForce Twin Edge OC RTX 5060 Ti 8GB 128-Bit GDDR7 PCI Express 5.0 x8 DLSS 4.0 Graphics Card,146000,,ZahComputers,Zotac,8,0,0,0,16,116993.41666666666,24.793346634176718
GPU,COLORFUL GeForce RTX 3050 NB DUO V2-V 8GBV2-V GDDR6 Graphics Card,77000,,ZahComputers,Colorful,0,0,0,0,4,80543.17857142858,-4.399104473243954
GPU,COLORFUL GeForce RTX 5070 NB EX 12GB-V GDDR7 Graphics Card,235000,,ZahComputers,Colorful,12,0,0,0,4,206799.2887911256,13.63675444617127
GPU,COLORFUL iGame GeForce RTX 5070 Ultra W OC 12GB-V GDDR7 Graphics Card,245000,,ZahComputers,Colorful,12,0,0,0,4,206799.2887911256,18.47236101834877
GPU,COLORFUL iGame GeForce RTX 5070 Vulcan OC 12GB-V GDDR7 Graphics Card,250000,,ZahComputers,Colorful,12,0,0,0,4,206799.2887911256,20.890164304437523
GPU,COLORFUL iGame GeForce RTX 5080 Vulcan OC 16GB-V GDDR7 Graphics Card,495000,,ZahComputers,Colorful,16,0,0,0,4,469307.60019532306,5.474533076810159
GPU,ZOTAC Gaming Geforce Solid RTX 5070 12GB 192-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card,212000,,ZahComputers,Zotac,12,0,0,0,16,222812.53073593072,-4.8527480479746155
GPU,Sapphire Pulse AMD Radeon RX 7600 XT 16GB Graphics Card,120000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,-35.349874772902545
GPU,Sapphire NITRO+ Radeon RX 7700 XT 12GB GDDR6 PCI Express 4.0 x16 Graphics Card,170000,,ZahComputers,Sapphire,12,0,0,0,15,169781.7095238095,0.1285712558807144
GPU,"Sapphire Pure AMD Radeon RX 7700 XT 12GB Frostpunk 2 Edition Gaming Graphics Card, AMD RDNA 3",155000,,ZahComputers,Sapphire,12,0,0,0,15,169781.7095238095,-8.706302678461702
GPU,Sapphire PULSE Radeon RX 7800 XT 16GB GDDR6 PCI Express 4.0 x16 ATX Graphics Card,170000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,-8.412322594945271
GPU,SAPPHIRE PURE Radeon RX 7800 XT 16GB GDDR6 PCI Express 4.0 x16 ATX Video Card,175000,,ZahComputers,Sapphire,16,0,0,0,15,185614.48965253233,-5.718567377149543
GPU,"Sapphire Pulse AMD Radeon RX 7900 XT Gaming Graphics Card with 20GB GDDR6, AMD RDNA 3",260000,,ZahComputers,Sapphire,20,0,0,0,15,250260.30414438504,3.8918261083850303
GPU,Sapphire Nitro+ Radeon RX 7900 XT Vapor-X 20GB GDDR6 PCI Express 4.0 x16 ATX Video Graphics Card,255000,,ZahComputers,Sapphire,20,0,0,0,15,250260.30414438504,1.8939063755314722
GPU,Sapphire Pulse RX 7900 XTX OC 24GB Graphics Card,310000,,ZahComputers,Sapphire,24,0,0,0,15,388108.3333333334,-20.12539454190197
GPU,Sapphire Nitro+ AMD Radeon RX 7900 XTX Vapor-X 24GB Graphics Card,335000,,ZahComputers,Sapphire,24,0,0,0,15,388108.3333333334,-13.683894101732772
GPU,SAPPHIRE PULSE Radeon RX 560 2GB GDDR5 CrossFireX Support Video Card – Refurbished,20000,,ZahComputers,Sapphire,2,0,0,0,15,189713.51333333337,-89.45778840495178
GPU,ASUS ROG GeForce RTX NVLink Graphics Card – 4-Slot Spacing,8000,,ZahComputers,Asus,0,0,0,0,3,78623.45995670995,-89.82491993559582
GPU,Asus AMD VGA PH-RX550-4G-EVO Graphic Card,43999,,ZahComputers,Asus,4,0,0,0,3,38045.54452380953,15.648233060417107
GPU,ASUS ProArt GeForce RTX 4070 Super 12GB OC Edition Graphics Card,254999,,ZahComputers,Asus,12,0,0,0,3,238747.94252777766,6.8067843015365765
GPU,MSI GeForce RTX 5080 SHADOW 3X OC Triple Fan 16GB GDDR7 PCIe 5.0 Graphics Card,410000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,20.76647609020663
GPU,MSI GeForce RTX 5070 Ti GAMING TRIO OC PLUS Graphics Card,385000,,ZahComputers,Msi,0,0,0,0,10,143075.09333333335,169.08946276416893
GPU,MSI GeForce RTX 5070 12GB Vanguard SOC Launch Edition Graphics Card,295000,,ZahComputers,Msi,12,0,0,0,10,202924.11513486507,45.37454052907439
GPU,MSI GeForce RTX 5070 12GB Gaming Trio OC Graphics Card,275000,,ZahComputers,Msi,12,0,0,0,10,202924.11513486507,35.518639476255785
GPU,EASE E740 GeForce GT740 4GB GDDR5 Graphics Card,21000,,ZahComputers,Other,4,0,0,0,12,24520.275,-14.356588578227614
GPU,EASE E730 GeForce GT730 4GB GDDR5 Graphics Card,19440,,ZahComputers,Other,4,0,0,0,12,24520.275,-20.71867056955928
GPU,Ease RX 580 8GB Graphics Card,37000,,ZahComputers,Other,8,0,0,0,12,76107.12598124097,-51.384315827246155
GPU,EASE E305e GeForce RTX 3050 Graphics Card – 6GB,58499,,ZahComputers,Other,6,0,0,0,12,55875.314579365084,4.695607425902263
GPU,EASE E305 GeForce RTX 3050 Graphics Card – 8GB,74000,,ZahComputers,Other,8,0,0,0,12,76107.12598124097,-2.7686316544922986
GPU,EASE NVIDIA GeForce GTX1660S 6GB GDDR6 Graphics Card,57999,,ZahComputers,Nvidia,6,0,0,0,11,59830.466984126986,-3.0610942492106474
GPU,Gigabyte GeForce RTX 5080 WINDFORCE OC SFF 16GB GDDR7 VRAM PCIe 5.0 x16 Interface Graphics Card,520000,,ZahComputers,Gigabyte,16,0,0,0,6,352047.8768584193,47.70718251174822
GPU,"ASUS Dual NVIDIA GeForce RTX 3050 6GB OC Edition Gaming Graphics Card – PCIe 4.0, 6GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, 2-slot Design, Axial-tech Fan Design, 0dB Technology,",77000,,ZahComputers,Asus,6,0,0,0,3,76968.80146825397,0.04053399708829141
GPU,Zotac Gaming Geforce RTX 5080 Solid 16GB GDDR7 256 Bit Graphics Card,430000,,ZahComputers,Zotac,16,0,0,0,16,326092.0575047506,31.86460390674668
GPU,ASUS TUF Gaming GeForce RTX™ 5090 OC 32GB GDDR7 Gaming Graphics Card,1100000,,ZahComputers,Asus,32,0,0,0,3,1091240.3030303032,0.8027285049289034
GPU,ASUS Dual GeForce RTX 4060 Ti EVO OC 16GB Edition Gaming Graphics Card,195000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,-38.53232826462763
GPU,ASUS Radeon RX 7900 XTX TUF Gaming Graphics Card,310000,,ZahComputers,Asus,0,0,0,0,3,78623.45995670995,294.2843524956621
GPU,ASUS ProArt GeForce RTX 4070 Ti 16GB SUPER OC Edition GDDR6X PCI Express 4.0 Graphics Card,332999,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,4.967554975421871
GPU,MSI GeForce GT N730 4GB DDR3 PCI Express 2.0 x16 ATX Video Card,20500,,ZahComputers,Msi,4,0,0,0,10,25370.79,-19.198416761953414
GPU,ASUS Dual GeForce RTX™ 4060 Ti EVO 8GB GDDR6 OC Edition Gaming Graphics Card,165000,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,21.205240297561996
GPU,ASUS TUF Gaming GeForce RTX™ 4060 Ti 8GB GDDR6 OC Edition Gaming Graphics Card,149999,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,10.185847511478798
GPU,ASUS Dual RTX 4060 OC V2 8GB GDDR6 ATX Graphics Card,123000,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,-9.647002687271968
GPU,ASUS Dual GeForce RTX 4070 12GB SUPER EVO OC Edition Gaming Graphics Card,230000,,ZahComputers,Asus,12,0,0,0,3,238747.94252777766,-3.6640912734818074
GPU,ASUS Dual GeForce RTX 4070 Ti 16GB SUPER OC Edition Gaming Graphics Card,295000,,ZahComputers,Asus,16,0,0,0,3,317239.9319751438,-7.010445323411026
GPU,MSI GeForce GT 1030 4GB D4 LP OC Graphics Cards,21000,,ZahComputers,Msi,4,0,0,0,10,25370.79,-17.227646439074228
GPU,MSI Ventus GeForce RTX 3050 8GB 2X XS OC GDDR6 PCI Express 4.0 x8 ATX Graphics Cards,82000,,ZahComputers,Msi,8,0,0,0,10,119785.91847041847,-31.544541255698455
GPU,MSI Ventus GeForce RTX 4060 Ti 16GB 2X OC GDDR6 PCI Express 4.0 x8 ATX Graphics Cards,155000,,ZahComputers,Msi,16,0,0,0,10,339498.1896248675,-54.34438099028773
GPU,MSI Ventus GeForce RTX 4070 SUPER 12GB 2X OC GDDR6X PCI Express 4.0 ATX Graphics Cards,192000,,ZahComputers,Msi,12,0,0,0,10,202924.11513486507,-5.383349892941416
GPU,MSI GeForce RTX 3060 Ventus 2X 12G OC 12GB GDDR6 PCI Express 4.0 Graphics Card,105000,,ZahComputers,Msi,12,0,0,0,10,202924.11513486507,-48.25651947270234
GPU,ASUS Dual GeForce RTX™ 4060 Ti 8GB GDDR6 PCI Express 4.0 Graphics Card,137990,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,1.3643097494580587
GPU,ASUS Dual GeForce RTX 3050 V2 8GB GDDR6 with Dual Fan Graphics Card,88000,,ZahComputers,Asus,8,0,0,0,3,136132.72792077367,-35.357205174633606
GPU,Asus ROG Herculx XH01 Graphics Card Holder,15000,,ZahComputers,Asus,0,0,0,0,3,78623.45995670995,-80.92172487924215
GPU,ZOTAC GAMING GeForce RTX 4060 Ti 8GB Twin Edge DLSS 3 8GB GDDR6 128-bit 18 Gbps PCIE 4.0 Compact Gaming Graphics Card,131000,,ZahComputers,Zotac,8,0,0,0,16,116993.41666666666,11.972112390939385
